MSOA,IMD19,DeprivationDecile
E02004849,25837.5,9
E02005686,25842.6,9
E02006719,25846,9
E02001712,25850.5,9
E02003105,25851.25,9
E02002334,25853.8,9
E02006431,25854.333333333332,9
E02003486,25855.6,9
E02001747,25861.5,9
E02006402,25862.85714285714,9
E02005646,25866.6,9
E02005690,25872.5,9
E02000173,25873,9
E02004121,25885.25,9
E02000165,25894.8,9
E02001282,25901.6,9
E02004404,25907.75,9
E02001504,25908.6,9
E02003842,25914,9
E02004459,25915.166666666668,9
E02006448,25916.6,9
E02006342,25918.5,9
E02006440,25918.8,9
E02002997,25923.75,9
E02002990,25924.75,9
E02005874,25937.333333333332,9
E02002698,25943.75,9
E02004624,25959,9
E02003074,25959.4,9
E02003780,25963.571428571428,9
E02003393,25966.4,9
E02000601,25969.666666666668,9
E02000942,25972.333333333332,9
E02006590,25972.4,9
E02005784,25985.75,9
E02004675,25987,9
E02004469,25995.75,9
E02005332,25996.6,9
E02006811,25998.166666666668,9
E02006633,25999.2,9
E02005946,25999.6,9
E02006475,26007,9
E02006361,26007.333333333332,9
E02000082,26008.833333333332,9
E02003289,26015.833333333332,9
E02000805,26018.666666666668,9
E02003693,26024,9
E02005193,26027,9
E02004430,26027.2,9
E02005021,26028,9
E02004982,26030,9
E02000795,26032,9
E02003482,26037.75,9
E02001272,26042.4,9
E02004211,26043,9
E02004592,26043.571428571428,9
E02000075,26046.8,9
E02002042,26048,9
E02003608,26059.5,9
E02003891,26060.25,9
E02005630,26061.5,9
E02006347,26063.8,9
E02000024,26074,9
E02005463,26081.6,9
E02003211,26086,9
E02003676,26088.25,9
E02006216,26089,9
E02003294,26091,9
E02005910,26094.833333333332,9
E02003838,26102.8,9
E02004208,26103,9
E02000088,26115.2,9
E02000502,26125.8,9
E02004947,26126,9
E02003696,26129.2,9
E02004123,26132.25,9
E02005398,26137,9
E02005592,26139.333333333332,9
E02002984,26146.75,9
E02000501,26147.2,9
E02004197,26163.25,9
E02002512,26169.333333333332,9
E02006455,26180,9
E02002437,26181,9
E02005391,26185,9
E02004142,26188,9
E02004104,26192.25,9
E02004143,26193.25,9
E02006317,26193.75,9
E02003137,26194.2,9
E02006503,26198,9
E02005687,26199.333333333332,9
E02004659,26200.4,9
E02000231,26217.8,9
E02003825,26219,9
E02002555,26220.333333333332,9
E02006616,26220.6,9
E02000506,26222.2,9
E02001169,26228.285714285714,9
E02005376,26231,9
E02006367,26232,9
E02004660,26235.5,9
E02003725,26243,9
E02005254,26248.5,9
E02006376,26248.666666666668,9
E02005918,26253.75,9
E02001263,26255.8,9
E02001489,26263.833333333332,9
E02004145,26264.5,9
E02003372,26267,9
E02003656,26269.25,9
E02003636,26272,9
E02001639,26272,9
E02004894,26276.8,9
E02006000,26279,9
E02003865,26282.4,9
E02005371,26291.833333333332,9
E02004812,26292,9
E02003090,26300.6,9
E02006463,26302,9
E02003769,26307.5,9
E02005223,26308.4,9
E02004238,26316.5,9
E02005379,26321.25,9
E02001997,26346.6,9
E02006295,26355.8,9
E02003652,26356,9
E02004645,26358.333333333332,9
E02003428,26365.5,9
E02003691,26367,9
E02006193,26367.25,9
E02004100,26369,9
E02001218,26370.75,9
E02000298,26376,9
E02003000,26376.714285714286,9
E02006211,26382,9
E02006049,26383,9
E02003714,26390,9
E02005973,26391,9
E02003106,26396.2,9
E02000985,26401,9
E02005702,26403,9
E02005691,26406.333333333332,9
E02004690,26407,9
E02004548,26413.8,9
E02001110,26418.5,9
E02006391,26427.5,9
E02005602,26437,9
E02006264,26438.8,9
E02004251,26441.2,9
E02004710,26450.5,9
E02004504,26451.666666666668,9
E02001698,26455.2,9
E02004804,26457.4,9
E02004828,26459.5,9
E02000144,26460.8,9
E02000978,26464.666666666668,9
E02004726,26465.333333333332,9
E02004739,26469,9
E02002568,26485,9
E02002144,26485.25,9
E02002344,26503.6,9
E02002776,26505,9
E02005961,26508.4,9
E02003670,26520.166666666668,9
E02004282,26521.6,9
E02005995,26523.666666666668,9
E02005304,26528.833333333332,9
E02004962,26530.4,9
E02004641,26531.2,9
E02002556,26533.4,9
E02004908,26534.5,9
E02006152,26548.6,9
E02004758,26559.8,9
E02000137,26569.8,9
E02004219,26580.5,9
E02004025,26591.2,9
E02005623,26592.2,9
E02006324,26597.6,9
E02006549,26603.25,9
E02000032,26605.8,9
E02000708,26619.2,9
E02004159,26622.666666666668,9
E02004414,26628.75,9
E02004896,26632,9
E02004564,26639.2,9
E02003111,26653.75,9
E02004649,26655,9
E02000478,26660.25,9
E02006150,26672.285714285714,9
E02003739,26674.25,9
E02004787,26675.2,9
E02006848,26684.4,9
E02005595,26686.666666666668,9
E02006433,26686.666666666668,9
E02001224,26692.75,9
E02006741,26701.666666666668,9
E02005356,26709.25,9
E02003065,26714.666666666668,9
E02004144,26719,9
E02005663,26724,9
E02004024,26725,9
E02003097,26725.25,9
E02004818,26736.666666666668,9
E02002356,26738.2,9
E02006734,26744.6,9
E02004927,26749.5,9
E02005525,26749.714285714286,9
E02003447,26754.4,9
E02003557,26758,9
E02001170,26761.166666666668,9
E02000073,26764.714285714286,9
E02004623,26765.333333333332,9
E02003067,26766.8,9
E02005681,26768,9
E02005532,26769,9
E02004541,26776.85714285714,9
E02005255,26780.833333333332,9
E02005984,26786.333333333332,9
E02005940,26790.5,9
E02000947,26793.8,9
E02004825,26795.833333333332,9
E02003819,26802.5,9
E02006236,26803,9
E02003640,26808.75,9
E02004696,26811,9
E02005913,26833.4,9
E02004497,26833.6,9
E02005163,26841.2,9
E02000142,26845.6,9
E02002002,26851.4,9
E02006370,26857.5,9
E02004294,26867,9
E02004814,26868,9
E02000607,26880.25,9
E02004703,26881.5,9
E02004835,26891.833333333332,9
E02000056,26896.333333333332,9
E02002994,26911,9
E02004832,26913.4,9
E02004412,26923.6,9
E02006532,26937.2,9
E02005999,26952.75,9
E02003658,26964.4,9
E02000806,26966.166666666668,9
E02001307,26967,9
E02004488,26973.166666666668,9
E02003009,26974.5,9
E02005416,26975,9
E02002351,26984.75,9
E02005969,26996.333333333332,9
E02000176,27004.25,9
E02006092,27008.25,9
E02003884,27012,9
E02002866,27016,9
E02005095,27016.8,9
E02001742,27017.5,9
E02000250,27021,9
E02006148,27031.25,9
E02005491,27031.428571428572,9
E02000160,27035.2,9
E02004136,27036.2,9
E02004749,27043.8,9
E02003797,27055,9
E02005906,27057,9
E02003526,27058.5,9
E02006661,27073.5,9
E02003095,27074.8,9
E02004676,27077.333333333332,9
E02005648,27090.4,9
E02001414,27090.5,9
E02005745,27092.333333333332,9
E02003075,27099.25,9
E02005988,27102.2,9
E02003222,27102.5,9
E02006677,27123.2,9
E02003235,27123.75,9
E02006329,27124.25,9
E02005684,27124.4,9
E02003990,27130.166666666668,9
E02006681,27138,9
E02004425,27141.4,9
E02005725,27143,9
E02005976,27151.5,9
E02004728,27152.666666666668,9
E02002931,27154,9
E02006614,27155.5,9
E02006427,27166.75,9
E02001021,27174.8,9
E02004806,27176.4,9
E02002988,27191.333333333332,9
E02004697,27194.25,9
E02000503,27205.2,9
E02006368,27209.25,9
E02003455,27209.75,9
E02001393,27210,9
E02004975,27211.25,9
E02005385,27213.75,9
E02004751,27217.4,9
E02003775,27224,9
E02000436,27225,9
E02000089,27236.6,9
E02006416,27237.5,9
E02001709,27239.333333333332,9
E02000087,27239.8,9
E02006444,27251,9
E02002864,27255.5,9
E02000163,27259,9
E02006519,27271.6,10
E02004427,27273.8,10
E02003041,27276.75,10
E02004020,27284.75,10
E02001841,27285,10
E02005460,27292.25,10
E02001564,27293.8,10
E02005863,27295.4,10
E02004873,27297.571428571428,10
E02006886,27297.571428571428,10
E02001643,27306.25,10
E02003831,27313.2,10
E02002747,27315.2,10
E02005037,27327.5,10
E02001720,27328,10
E02005751,27329,10
E02005034,27337.2,10
E02000848,27337.4,10
E02003768,27337.5,10
E02002814,27337.8,10
E02002558,27360.14285714286,10
E02006656,27375.6,10
E02004407,27381.6,10
E02004657,27382.6,10
E02003493,27383.2,10
E02005487,27390.6,10
E02005360,27391.25,10
E02006332,27392.75,10
E02003718,27396.25,10
E02004612,27400.571428571428,10
E02000599,27413,10
E02005679,27419,10
E02004867,27429.75,10
E02000488,27433,10
E02002533,27434,10
E02003731,27435.2,10
E02003380,27437.2,10
E02003723,27441.5,10
E02002534,27442.25,10
E02006449,27444.6,10
E02006145,27446.75,10
E02004694,27448.25,10
E02006299,27448.6,10
E02003762,27449.8,10
E02006352,27450,10
E02000939,27457.6,10
E02001494,27460.8,10
E02005555,27461.8,10
E02003381,27469.5,10
E02003605,27472.4,10
E02004672,27476.125,10
E02004242,27486.75,10
E02004308,27487.4,10
E02003070,27498.166666666668,10
E02005638,27501,10
E02004670,27510.714285714286,10
E02003028,27512,10
E02006859,27515,10
E02006429,27515,10
E02002858,27518.8,10
E02006323,27521.75,10
E02001714,27523,10
E02005066,27523.8,10
E02005865,27526.2,10
E02004112,27531,10
E02004037,27540.4,10
E02005392,27549.8,10
E02005943,27550.75,10
E02004193,27552.14285714286,10
E02006831,27552.75,10
E02000802,27558.75,10
E02000477,27564.166666666668,10
E02000703,27567.6,10
E02003373,27574.6,10
E02005158,27580.5,10
E02002141,27583.5,10
E02005620,27584.4,10
E02000931,27586.4,10
E02004082,27588.5,10
E02002710,27589.4,10
E02005335,27591.2,10
E02000086,27603,10
E02006135,27606,10
E02002184,27606.625,10
E02005682,27607.25,10
E02003783,27618.8,10
E02005907,27638.5,10
E02006156,27639.6,10
E02001524,27648.25,10
E02004857,27659.75,10
E02003877,27670,10
E02000709,27671.4,10
E02005155,27676.14285714286,10
E02004869,27680.75,10
E02004972,27683.25,10
E02000689,27691,10
E02004923,27691.666666666668,10
E02006521,27692.2,10
E02004995,27694.666666666668,10
E02006296,27696.25,10
E02003791,27702.5,10
E02004925,27709.8,10
E02004819,27711,10
E02003660,27713.5,10
E02004709,27718,10
E02002040,27719.75,10
E02003784,27729.4,10
E02004477,27731.75,10
E02000043,27739.4,10
E02005980,27742.714285714286,10
E02004406,27759.5,10
E02003462,27761.2,10
E02000451,27765.5,10
E02004840,27770.166666666668,10
E02002598,27771,10
E02005098,27773.166666666668,10
E02006603,27778.2,10
E02006343,27782.5,10
E02005079,27805.8,10
E02004861,27813.75,10
E02004796,27814.166666666668,10
E02003432,27822.75,10
E02002778,27829.4,10
E02002792,27832.75,10
E02006847,27847.166666666668,10
E02002942,27851.25,10
E02002183,27855.25,10
E02000794,27859.75,10
E02004119,27866.14285714286,10
E02001225,27866.2,10
E02006005,27866.8,10
E02003689,27868.6,10
E02004846,27871.25,10
E02005489,27875.6,10
E02003687,27882.666666666668,10
E02005199,27882.8,10
E02003005,27884.75,10
E02006873,27887.2,10
E02003026,27889,10
E02006365,27894.75,10
E02001791,27898.5,10
E02004934,27909.25,10
E02003817,27910.25,10
E02005378,27911.666666666668,10
E02006142,27913,10
E02006358,27933,10
E02003852,27939.25,10
E02005960,27943.5,10
E02006371,27951.75,10
E02003654,27964.75,10
E02001507,27967.4,10
E02004472,27968.5,10
E02006007,27969.5,10
E02004426,27975,10
E02001656,27975.6,10
E02005916,27980.5,10
E02005373,27983.833333333332,10
E02005683,27991.75,10
E02005343,27992.25,10
E02001443,27998.75,10
E02006829,27998.8,10
E02000159,28000.75,10
E02003713,28009,10
E02004823,28009.833333333332,10
E02003436,28010.2,10
E02005289,28011.5,10
E02006411,28027.5,10
E02004476,28032.4,10
E02003673,28035.666666666668,10
E02003649,28037.25,10
E02004736,28037.8,10
E02002777,28039.8,10
E02005767,28043,10
E02005979,28043.333333333332,10
E02006383,28049,10
E02006328,28054.166666666668,10
E02000751,28058.714285714286,10
E02003433,28060.25,10
E02002192,28065.6,10
E02003439,28065.75,10
E02005192,28069.5,10
E02004761,28081.5,10
E02006458,28087,10
E02003674,28103.5,10
E02000148,28107.25,10
E02006412,28123.75,10
E02005754,28129.2,10
E02003088,28133.333333333332,10
E02002918,28162.25,10
E02004458,28174.8,10
E02004455,28177.25,10
E02000500,28187.8,10
E02005669,28191.5,10
E02003824,28194.333333333332,10
E02002720,28198,10
E02005501,28211.6,10
E02004522,28225.2,10
E02003458,28225.8,10
E02004609,28236.75,10
E02004595,28242.714285714286,10
E02003210,28249.4,10
E02003459,28251.2,10
E02004888,28251.6,10
E02004122,28257.5,10
E02002335,28260.6,10
E02005932,28263.5,10
E02006816,28263.75,10
E02000499,28265.4,10
E02002610,28267.285714285714,10
E02003678,28275.5,10
E02006147,28275.75,10
E02000785,28276,10
E02003500,28294.2,10
E02000697,28295.8,10
E02005928,28299,10
E02001020,28300.75,10
E02002185,28304,10
E02003806,28304.75,10
E02006594,28318.25,10
E02001274,28324.6,10
E02001676,28326,10
E02005762,28334.5,10
E02004831,28336.8,10
E02005815,28344.6,10
E02002027,28359.5,10
E02006195,28369,10
E02004140,28373,10
E02004958,28379,10
E02003847,28382.714285714286,10
E02003069,28394.25,10
E02004833,28397.166666666668,10
E02000847,28398.5,10
E02004877,28403.666666666668,10
E02004727,28404.4,10
E02001638,28408.25,10
E02005296,28408.75,10
E02002406,28415.8,10
E02004591,28428.25,10
E02003444,28435.5,10
E02002773,28436.75,10
E02003389,28441,10
E02004068,28449.25,10
E02002805,28452,10
E02003366,28454,10
E02006838,28454.8,10
E02005274,28461.6,10
E02006615,28462.5,10
E02005962,28466.4,10
E02005014,28473.4,10
E02004723,28477.5,10
E02005945,28479.5,10
E02000804,28481.25,10
E02006198,28485.6,10
E02004891,28490.2,10
E02001441,28492.6,10
E02000448,28511.75,10
E02004753,28515.428571428572,10
E02004994,28515.5,10
E02006461,28526,10
E02005297,28529.2,10
E02005972,28533.6,10
E02004800,28534,10
E02000156,28539.125,10
E02005958,28552.5,10
E02006351,28557.6,10
E02004109,28561,10
E02000797,28563.75,10
E02006513,28564.6,10
E02004931,28565.5,10
E02004096,28570.5,10
E02006335,28570.6,10
E02003352,28575,10
E02003370,28576,10
E02004974,28585.5,10
E02005991,28590.333333333332,10
E02002557,28591.25,10
E02002470,28593.25,10
E02005170,28594.6,10
E02004876,28598.166666666668,10
E02000133,28601.166666666668,10
E02005964,28603.6,10
E02000690,28604.75,10
E02006349,28625.25,10
E02006172,28625.833333333332,10
E02001998,28626.75,10
E02005485,28634.25,10
E02004665,28639.8,10
E02006439,28641.75,10
E02004732,28648.4,10
E02003672,28652.833333333332,10
E02006911,28659,10
E02004496,28666,10
E02005768,28667,10
E02004491,28668.2,10
E02003102,28674,10
E02001678,28674.5,10
E02005908,28675.833333333332,10
E02005726,28677.8,10
E02006535,28678.6,10
E02002785,28685.5,10
E02005315,28687.666666666668,10
E02001221,28692.5,10
E02003421,28697.25,10
E02003450,28712.85714285714,10
E02006621,28720.6,10
E02003623,28733.4,10
E02003612,28755.166666666668,10
E02005622,28760,10
E02004765,28770,10
E02003697,28772.5,10
E02006183,28779.25,10
E02001278,28780.4,10
E02004239,28780.75,10
E02003772,28781.6,10
E02003717,28786.666666666668,10
E02004930,28802.75,10
E02003343,28809,10
E02004900,28823.4,10
E02004571,28824.2,10
E02006297,28859,10
E02003863,28864.8,10
E02004881,28865.333333333332,10
E02000699,28868,10
E02002987,28870.25,10
E02003611,28873.6,10
E02004943,28896,10
E02005375,28896.2,10
E02000788,28896.2,10
E02005781,28912.25,10
E02006624,28915.8,10
E02000855,28916.2,10
E02002350,28919.25,10
E02004044,28923.5,10
E02006703,28924.4,10
E02004088,28929.8,10
E02006377,28945.75,10
E02005873,28946.571428571428,10
E02002794,28950,10
E02003641,28958,10
E02005968,28960,10
E02005779,28966.2,10
E02005277,28966.714285714286,10
E02000167,28969.6,10
E02003788,28974.6,10
E02004486,28990.4,10
E02000138,28994.2,10
E02006839,29006.333333333332,10
E02005339,29013.2,10
E02005287,29015.25,10
E02004893,29020.666666666668,10
E02002992,29026.5,10
E02004069,29026.5,10
E02002703,29031.833333333332,10
E02002707,29033.2,10
E02003615,29045.8,10
E02005369,29054.5,10
E02002613,29058.25,10
E02006849,29058.8,10
E02003365,29066,10
E02001203,29075.5,10
E02006451,29093.428571428572,10
E02003716,29096.5,10
E02004801,29098.4,10
E02002810,29105.8,10
E02004699,29121.666666666668,10
E02005997,29122,10
E02000153,29130.8,10
E02003387,29158.5,10
E02004713,29163.2,10
E02003675,29164.4,10
E02005352,29174.25,10
E02003354,29179.166666666668,10
E02003682,29181.6,10
E02003391,29186,10
E02003369,29189.5,10
E02004805,29193.8,10
E02003688,29202.571428571428,10
E02004890,29207.2,10
E02001285,29208,10
E02002782,29219,10
E02005688,29221.75,10
E02001648,29224.5,10
E02002326,29230.75,10
E02000504,29234.2,10
E02005308,29241.6,10
E02006386,29245.4,10
E02006465,29258,10
E02002336,29266,10
E02006520,29272.4,10
E02005872,29273.666666666668,10
E02004636,29277,10
E02006322,29279.75,10
E02006467,29290.2,10
E02006446,29301.25,10
E02005975,29312,10
E02003681,29317.666666666668,10
E02003855,29320.6,10
E02002692,29320.8,10
E02004405,29325,10
E02002798,29332.85714285714,10
E02003805,29340.75,10
E02003683,29347,10
E02001028,29351.2,10
E02004601,29354,10
E02003194,29356.75,10
E02004503,29358.2,10
E02004689,29360.5,10
E02002337,29367.75,10
E02000598,29370.4,10
E02005912,29391.4,10
E02006359,29392.75,10
E02000487,29392.8,10
E02003610,29399,10
E02003437,29400.75,10
E02003429,29429.4,10
E02006599,29430.25,10
E02002865,29430.75,10
E02004565,29434.777777777777,10
E02003445,29437.5,10
E02004921,29462.4,10
E02000169,29465.6,10
E02004882,29478,10
E02004315,29478.2,10
E02001980,29482.75,10
E02006605,29485.25,10
E02002345,29492.75,10
E02006277,29494.166666666668,10
E02004838,29497,10
E02000791,29512,10
E02005777,29517,10
E02000792,29519.75,10
E02001789,29521.25,10
E02001219,29523.75,10
E02005856,29532.4,10
E02000611,29536.8,10
E02002109,29540.333333333332,10
E02000698,29560.6,10
E02001829,29569.2,10
E02005900,29582,10
E02004695,29582.333333333332,10
E02006397,29585.75,10
E02005772,29590,10
E02003786,29598.75,10
E02004793,29601.5,10
E02006752,29607.75,10
E02005942,29613.75,10
E02003864,29614.6,10
E02000801,29634.25,10
E02002796,29642.75,10
E02005982,29644.5,10
E02006338,29654.75,10
E02004244,29658.8,10
E02001223,29666.4,10
E02006363,29695.5,10
E02006445,29709.6,10
E02005977,29710,10
E02005167,29716.4,10
E02003614,29722,10
E02000454,29727.75,10
E02000984,29735,10
E02004910,29740,10
E02005680,29745.75,10
E02004065,29752.666666666668,10
E02002996,29755.166666666668,10
E02001286,29755.6,10
E02004730,29772,10
E02004254,29775.14285714286,10
E02002611,29777.4,10
E02006612,29779.5,10
E02000228,29782,10
E02004719,29785.428571428572,10
E02006596,29787.166666666668,10
E02006326,29807.25,10
E02000161,29810,10
E02006499,29811,10
E02004610,29822.6,10
E02006109,29832.2,10
E02003715,29835.5,10
E02001279,29868,10
E02006380,29868.6,10
E02003101,29876.833333333332,10
E02000799,29881.5,10
E02003356,29884.4,10
E02006447,29900,10
E02003066,29924.25,10
E02005390,29924.666666666668,10
E02000692,29942.8,10
E02000790,29944.25,10
E02006331,29952.5,10
E02003121,29958.14285714286,10
E02003348,29973.4,10
E02006620,29981.5,10
E02006454,29987,10
E02006420,29990.8,10
E02001284,30008.4,10
E02003497,30010.8,10
E02003862,30015.333333333332,10
E02005978,30018,10
E02004249,30022.25,10
E02005911,30026.8,10
E02004692,30040,10
E02006485,30070.2,10
E02006837,30087.166666666668,10
E02003383,30095.25,10
E02004499,30095.8,10
E02003353,30100.8,10
E02000157,30117,10
E02003883,30140.833333333332,10
E02004110,30145.6,10
E02002108,30159.5,10
E02002094,30161.75,10
E02004859,30168.333333333332,10
E02002105,30175.6,10
E02006182,30193,10
E02006582,30202.25,10
E02005074,30205.2,10
E02002106,30205.833333333332,10
E02005974,30226.75,10
E02004253,30227.4,10
E02006747,30228.25,10
E02004611,30233,10
E02005909,30268.6,10
E02006608,30286,10
E02003454,30291.6,10
E02004735,30301,10
E02002699,30307.833333333332,10
E02005097,30310.166666666668,10
E02005780,30310.428571428572,10
E02005996,30310.8,10
E02006823,30332.333333333332,10
E02002569,30339,10
E02003759,30343,10
E02003812,30357.25,10
E02000861,30366.2,10
E02002341,30374.6,10
E02006701,30384.75,10
E02003680,30388.666666666668,10
E02003777,30393.5,10
E02003001,30424,10
E02003435,30427,10
E02002099,30437.75,10
E02004760,30440.2,10
E02002795,30444.166666666668,10
E02004721,30446.4,10
E02004424,30471.6,10
E02002330,30473.8,10
E02001738,30479.75,10
E02002137,30480,10
E02006418,30482.5,10
E02002187,30484,10
E02004755,30485.714285714286,10
E02000147,30495.6,10
E02003686,30510.6,10
E02001281,30539.8,10
E02005998,30556,10
E02005981,30563.333333333332,10
E02004731,30567.4,10
E02003073,30579.8,10
E02004936,30587.5,10
E02004880,30588.833333333332,10
E02003818,30598,10
E02005920,30602,10
E02004658,30616.5,10
E02004567,30621.2,10
E02005917,30633.333333333332,10
E02003448,30633.75,10
E02005072,30635.8,10
E02005370,30659.6,10
E02002772,30661,10
E02003668,30672.5,10
E02006375,30676.25,10
E02003800,30701.25,10
E02004149,30710,10
E02003424,30754.8,10
E02004756,30763.2,10
E02002797,30764,10
E02003098,30770.833333333332,10
E02004937,30774.25,10
E02005173,30776.8,10
E02003449,30794,10
E02001228,30794.75,10
E02006327,30805.75,10
E02006606,30808.6,10
E02006457,30820.6,10
E02006589,30838.875,10
E02003858,30842.5,10
E02006836,30842.6,10
E02004924,30844.2,10
E02006346,30858.285714285714,10
E02005070,30878,10
E02004959,30882.5,10
E02003835,30895.333333333332,10
E02006362,30908,10
E02006424,30909.25,10
E02001657,30953,10
E02006426,30963.25,10
E02004680,30982.5,10
E02004614,30983.333333333332,10
E02003704,31006.25,10
E02002614,31028.5,10
E02000482,31031.75,10
E02004837,31035.6,10
E02005724,31038,10
E02001740,31047.75,10
E02006366,31068.2,10
E02004714,31076.2,10
E02003109,31079,10
E02002107,31082,10
E02003022,31082.5,10
E02001506,31119,10
E02005168,31148.75,10
E02000151,31156.6,10
E02005453,31157.5,10
E02003371,31177.75,10
E02006696,31182,10
E02006707,31202.75,10
E02006334,31236.4,10
E02002715,31236.428571428572,10
E02006421,31244.2,10
E02006325,31245,10
E02003286,31261.166666666668,10
E02004885,31264.5,10
E02003363,31306,10
E02005354,31317,10
E02005864,31317.2,10
E02006318,31322.5,10
E02003441,31342.6,10
E02002104,31348.25,10
E02003196,31376,10
E02004980,31376,10
E02005966,31376.2,10
E02005714,31378,10
E02004752,31400.4,10
E02003440,31431.833333333332,10
E02004928,31451,10
E02003020,31481.75,10
E02004961,31544.333333333332,10
E02002774,31564.5,10
E02004740,31580,10
E02005689,31652.6,10
E02006607,31656.2,10
E02001665,31669.5,10
E02006337,31672.6,10
E02004613,31698.25,10
E02002711,31704.8,10
E02004827,31759.2,10
E02002718,31761.2,10
E02003685,31773.75,10
E02006321,31790.75,10
E02003426,31803.333333333332,10
E02003438,31839.166666666668,10
E02003866,31851.25,10
E02003390,31859.2,10
E02002791,31868,10
E02003110,31872,10
E02006442,31875.25,10
E02004468,31877.5,10
E02004966,31878.25,10
E02006611,31887.5,10
E02004759,31890.8,10
E02006201,31947.875,10
E02006618,31955,10
E02004926,31975.2,10
E02003446,31979.2,10
E02003698,31992.833333333332,10
E02003457,32003.571428571428,10
E02003442,32019,10
E02001227,32020.25,10
E02003860,32060,10
E02001651,32086.6,10
E02006824,32154.666666666668,10
E02003452,32157,10
E02004960,32201.75,10
E02004864,32204,10
E02006354,32274.6,10
E02004933,32285.25,10
E02004757,32370.2,10
E02003453,32425,10
E02006422,32469.5,10
E02004712,32479.8,0
